id,content,translate,
1444975500091265026,"@kyisman Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks - ^Tasya",Loading...,
1444886542065954818,"@hnsmichaell Xlhome aing tiap zoom ngadet tp kalo webex kaga, pdhl beratan webex",Loading...,
1444886019539570692,temu tengahan wae bos @.xlhome ngirim uts raiso iso,Loading...,
1444884858757529602,merasa mebo karena Kampungku ora iso jaringan xlhome haha,Loading...,
1444829425745350656,"@tyadinda XLhome hoho... Ini segini juga itungan nya masih blm maksimal. Kalo gw download game malem², bisa sampe 100an mbps sih 😅👍

Semoga di komplek gw ga ada lagi yg pasang ISP ini, biar ga kebagi² bandwidth-nya 🤣🤣🤣",Loading...,
1444813125224583178,"@xlhomeid pagi min.. modem xlhome pagi ini, LOS menyala kedap kedip. Lokasi kemang pratama bekasi. Apa sedang ada maintanance atau ada laporan kerusakan lain di dekat2 sini? Tks",Loading...,
1444616614045892608,"@nintje58 Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Tasya",Loading...,
1444605130481963009,"@httpkaedehara Hi Bapak/ Ibu, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi",Loading...,
1444575716192837634,"@Narto815408852 Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks - ^Tasya","@Narto815408852 hi ladies/gentlemen, related to xlhome fiber services can be conveyed via DM yes :) Thanks - ^Tasya",
1444555347113381889,iseng bikin music streamer pake tv box xlhome + monitor 7 inch + dongle dac + amplifier + speaker jadul bapake. mayan bisa Spotify Connect 😎 https://t.co/eFgSfKUpnP,Loading...,
1444527961541996545,"@xlhomeid Haloo XLHome, ini kenapa sih dari kemaren tiap jam segini (11.00/12.00 siang) rto2 mulu. Ntar lancar2 jam 4 sorean. Ini saya butuh lagi wfh oiiii. suram bener",Loading...,
1444454935160975365,@Xlhome_Jogja Tambahin coverage nya daerah pugeran dong min.,Loading...,
1444304589184909314,xlhome eat my ass,Loading...,
1444272073824608258,@kookiehood iyaa xlhome,Loading...,
1444222935271571457,"@taucoasin Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via pesan ya :) Thanks - ^Tasya","@taucoasin hi sir/mother, related to xlhome fiber service can be conveyed via message yes :) Thanks - ^Tasya",
1444149593176887297,"@tarsiti7 Hi Bapak Tarsiti, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - ^Ahmad","@tarsiti7 hi Mr. Tarsiti, related to Xlhome Fiber services can be conveyed via DM. Thanks
 - ^ahmad",
1443942236333350912,@unxpectable Ganti xlhome,Loading...,
1443866393762414596,/wal handak nanya khususnya warga sungai andai. mending xlhome kah atau indihome?,Loading...,
1443777937614913536,"@Rohmatu85397311 Hi Bapak Rohmatulloh, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi","@Rohmatu85397311 Hi Mr. Rohmatulloh, is there anything we can help with Xlhome Fiber? Thanks - ^Adi",
1443776795296239629,"@HENDRI86925883 Hi Ibu Ika, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi",Loading...,
1443756008442982400,"@May61009415 Hi Ibu May, XLHOME Fiber  ialah layanan akses internet super cepat dengan menggunakan kabel serat optik dan juga memberikan produk Home Entertainment berupa Set Top Box (decoder TV digital/ Android TV box). Tentunya bisa digunakan untuk Belajar Online  juga (cont)",Loading...,
1443748716599341081,"@agungpa14908712 Hi Bapak Agung, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi",Loading...,
1443637313255329792,@qsbsdm Udh engga ALLHAMDULILLAH. xlhome ttp yg terbau,Loading...,
1443632685247696914,trnyata XLHome juga sma -___-,Loading...,
1443620015677186054,xlhome mulai masuk angin.,Loading...,
1443555883158433798,@babufess xlhome. normalnya 90~120an tp kalo lagi jelek ya tembus 999 🧍🏻‍♂️,Loading...,
1443526491464101889,"@quiin_iin Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks - ^Tasya",Loading...,
1443517084785250311,xlhome lu kenapa lagi sih,Loading...,
1443508562160861191,"@IMiawn Hi Bapak/Ibu, ada yang bisa kami bantu terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks - ^Tasya",Loading...,
1443508347131482116,"@Suhana45409135 Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks - ^Tasya","@Suhana45409135 hi ladies/gentlemen, related to xlhome fiber services can be conveyed via DM yes :) Thanks - ^Tasya",
1443500531922583561,"@ahidahid Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via pesan ya :) Thanks - ^Tasya","@ahidahid hi sir/mother, related to xlhome fiber service can be conveyed via message yes :) Thanks - ^Tasya",
1443500384262103047,"@alexb14ck Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks - ^Tasya",Loading...,
1443490925494239235,"@Nuraedi10 Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via pesan ya :) Thanks - ^Tasya","@Nuraedi10 hi ladies/gentlemen, related to xlhome fiber services can be conveyed via message yes :) thanks - ^tasya",
1443489964860137475,"@Nuraedi10 Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via pesan ya :) Thanks - ^Tasya","@Nuraedi10 hi ladies/gentlemen, related to xlhome fiber services can be conveyed via message yes :) thanks - ^tasya",
1443480673843511296,"@HairulR95625489 Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks - ^Tasya","@Hairulr95625489 hi ladies/gentlemen, related to xlhome fiber services can be conveyed via DM yes :) Thanks - ^Tasya",
1443476767147114503,"@BASMAN091 Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via pesan ya. Thanks - ^Tasya","@Basman091 Hi Mr/Mrs, related to Xlhome Fiber services can be conveyed via message. Thanks - ^tasya",
1443475954827808771,"@RickyLiong6 Hi Bapak Ricky, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi",Loading...,
1443472554904195074,"@dargombessukses Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via pesan ya :) Thanks - ^Tasya","@dargombesses Hi Mr/Mrs, related to Xlhome Fiber services can be conveyed via message yes :) Thanks - ^Tasya",
1443362660351762440,kan typo *xlhome,Loading...,
1443325004234461186,"@afdhal78476270 Hi Bapak Afdhal, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Ahmad","@Afdhal78476270 Hi Mr. Afdhal, related to XLHOME Fiber services can be conveyed via DM. Thanks - ^ahmad",
1443221603723014152,"lama ngga nelpon CS XLHome, sekarang jadi lebih proaktif daripada dulu. Moga perbaikan nya ngga diputar2 kaya dulu",Loading...,
1443212314530889732,"kualat kemarin ngetawain indihome error, sendirinya xlhome malam ini lemot bgttt",Loading...,
1443201364113313792,"@xlhomeid Min, Xlhome lagi ada gangguan ya? Ga bisa internet",Loading...,
1443200364262539265,"Xlhome ampazz, by.u ampazzz
Terima kasih regency",Loading...,
1443120675963637760,@friedchickenn__ @IndiHome @XLHome Love bgtt mercii!,Loading...,
1443112691275472901,"@hypnomotionz Hi Bapak Edo, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi",Loading...,
1443086190744256517,@friedchickenn__ @IndiHome @XLHome VIA REVIEW DONG AKU JUGA MAU GANTI,Loading...,
1443036554541162497,"KENAPA XLHOME GW G AD JARINGAN 😭 , TIAP BULAN SELALU SAJA BEGITU YAAMPUN @xlhomeid",Loading...,
1442910017342955522,XLhome kok njepat yaakk?? @xlhomeid,Loading...,
1442906861162745856,"@renatojw @xlhomeid Calon2 lama ini.. Xlhome down,, ditambah sekeluarga pakai provider xl juga h+ sinyalnya","@renatojw @xlhomeid these old candidates .. xlhome down ,, plus a family use the xl provider as well",
1442905225191251972,@xlhomeid kenapa klo jam segini suka eror xlhome min,Loading...,
1442905122774740993,rip xlhome lg jelek bgt seharian bye i luv her https://t.co/ECN7WGUrl5,Loading...,
1442902241787015169,"@komedheli Hi Bapak Komedheli, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - ^Ahmad","@komedheli Hi Mr. Comedheli, related to Xlhome Fiber services can be conveyed via DM. Thanks
 - ^ahmad",
1442893227711864840,"Dpt jwbn dr CS XLhome masa gini 😅 : 
Saat ini kami belum dapat melakukan pengecekkan. Kami meminta maaf atas ketidaknyamanan ini dan kami sangat menyesal atas kendala yang Anda alami. Silakan bisa menghubungi kami beberapa waktu kedepan ya.",Loading...,
1442806438791815171,@xlhomeid @bagassPA ya iyalaaa akun digembok dikata bisa baca x admin xlhome😂,Loading...,
1442798912742432771,"@dimas_alman yntkts, saya pakenya xlhome total 328rb udh  dapet 50mbps + tv.",Loading...,
1442751918590201861,@txtdrpemerintah User XLhome tertawa melihat ini,Loading...,
1442743286297362433,@rosenatine ganti xlhome aja kak wkwk,Loading...,
1442738519319846916,xlhome minta dipukul,Loading...,
1442709844872499203,@mantanmantab Xlhome,Loading...,
1442704672456773640,"@pusingbetul Hi Bapak/Ibu, mohon maaf terkait layanan XLHome Fiber bisa disampaikan via pesan ya. Thanks - ^Tasya","@pusingbuju hi, sir/mother, sorry regarding the Xlhome Fiber service can be conveyed via message. Thanks - ^tasya",
1442689832321380354,"@xlhomeid tanggal 26 nelpon call center xlhome lapor gangguan. Main game, ping nya 300 mulu, jam 19.48 masuk email ngasih tiket kendala, jam 23.51 masuk lagi email yg bilang kendala kembali normal padahal ping masih 300. Udah mikir hp aku yg eror.",Loading...,
1442669051528941569,@banjarbase Ayani km 7 gangguan nah kada mau xlhome nya,Loading...,
1442668303848075273,ada mmkai wifi xlhome? gangguan kh /wal ?,Loading...,
1442658620030685190,@jogmfs Xlhome 350k 100mbps,Loading...,
1442657202905387011,xlhome anj knp kd mau2🥵,Loading...,
1442655471328915459,xlhome gangguan kh /wal ?,Loading...,
1442580175741284354,"@Tobypamungkas1 Hi Bapak Toby, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi",Loading...,
1442547697081151490,"@lintang_hui Hi Ibu Lintang, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi",Loading...,
1442546761751355399,"@Kiki29843810 Hi Ibu Kiki, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^ - ^Adi",Loading...,
1442518300496306177,"Kode Tiang 

MNC: Providernya MNCPlay

Moratel: Providernya Oxygen

Myrep:Providernya MyRepublic

Indosat:Providernya GIG

XL:Providernya XLHome

BaliTower:Providernya BaliFiber

Firstmedia:Providernya Firsmedia

FiberStar: Providernya bisa CBN, MyRep, XLHome, Transvision dsb",Loading...,
1442464086999003139,"@kopidulce Hi Ibu Ghea, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Ahmad",Loading...,
1442369913293664261,Ini wifi xlhome kok lemot bgt ya min? Terganggu bgt untuk kerja @xlhomeid,Loading...,
1442328318406119425,"Ya Allah... in di hom, pindah xlhome po yo wkwk https://t.co/KhDURQ8jhn",Loading...,
1442144118184890372,"@daniellsinaga Hi Bapak Daniel, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi",Loading...,
1442129357296717836,"@xlhomeid Di DM yang jawab kok robot dengan pesan otomatis ya. dan di arahkan ke website nya, saya ingin di bantu cek area rumah saya, karena saya ingin subscribe Xlhome.",Loading...,
1442128929934823428,"@PaulusYulianto Hi Bapak Paulus, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - ^Ahmad","@Paulusyulianto Hi Mr. Paulus, related to Xlhome Fiber services can be conveyed via DM. Thanks
 - ^ahmad",
1442116867443679239,xlhome dianggo mbukak 1688 mesti koyo keong 🤡,Loading...,
1442099038636048395,@freakyangeuls ganti xlhome,Loading...,
1442094356161204231,"@IinMeedy Hi Ibu Meedy, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - ^Ahmad",Loading...,
1442082717328236552,"@EruSetiawan4 Hi Bapak Eru,  terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Ahmad","@Erusetiawan4 hi Mr. Eru, related to Xlhome Fiber services can be conveyed via DM. Thanks - ^ahmad",
1442067875854897153,"@RJS822 Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Ahmad",Loading...,
1442067338916876302,"@XLAxiata_Tbk @xlhomeid Sudah 2tahun pake @xlhomeid dirumah tapi belum pernah coba video call ya😊😊😊.
Slalu puas pake @xlhome",Loading...,
1442064154848751618,Habis dari ruko yg pake xlhome lalu balik rumah yg pake indihoro itu rasanya njeglek sekali,Loading...,
1441796536979976198,XLHOME 💩💩,Xlhome 💩💩,
1441781269856022531,@xlhomeid bisa aktifin ipv6 ga sih kalau pake xlhome fiber?,Loading...,
1441774460504211471,"@irwanputrawarin Hi Bapak Irwan, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - ^Ahmad","@IrwanputRawarin Hi Mr. Irwan, related to Xlhome Fiber services can be conveyed via DM. Thanks
 - ^ahmad",
1441770132712267777,bener2 xlhome ajg RTO kok setiap hari kocak,Loading...,
1441725198554710025,@oktavinae Iki kartu perdana biasa. Untuk wifi rumah saya pakai xlhome.,Loading...,
1441682161749299200,"@blegedetz Hi, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi",Loading...,
1441583873398165509,@LandakTumpul xlhome aja,Loading...,
1441565814797131776,"@xlhomeid Mau laporkan gangguan XLHome di mana yah, Terima Kasih",Loading...,
1441354171786006532,@BiznetHome @XLHome @citranet @IndiHome Yud udah tak DM,Loading...,
1441305965542793220,"@tomhollaaand Hi Bapak/ Ibu, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi",Loading...,
1441301694919282692,"@pulungputra @XLHome @citranet @IndiHome @pulungputra Hai, kamu bisa informasikan detail alamat kamu dahulu yah melalui DM mimin, nanti mimin bantu cek untuk cakupannya. Thanks ^yud",Loading...,
1441292730387230728,xlhome bagus ga si,Loading...,
1441287750867558400,"@hiqbalfauzi Hi Bapak Fauzi, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi",Loading...,
1441270017668968451,"@GusMad_88 Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via pesan ya. Thanks - ^Tasya","@Gusmad_88 hi ladies/gentlemen, related to xlhome fiber services can be conveyed via message. Thanks - ^tasya",
1441258133783867394,"Please @BiznetHome , @XLHome  ato @citranet, bikin lah saluran di kotagede aku sudah muak pake @IndiHome pleaaase banget msok cuma mundur 5 HARI https://t.co/PvUKo2Qtv2",Loading...,
1441185699680509967,@burgundyshine @banjarbase Kayanya km seles xlhome ni,Loading...,
1441098201725952008,"udadeh nyerah gua sm xlhome mlm ini
bye, gue muk tidur aj. hilang sudah harapan baca 100 chap mahika malam ini😒","Udadeh gave up me sm xlhome mlm
Bye, I sleep. lost hope of reading 100 chap mahika tonight😒",
1441097324785135620,demi apapun xlhome ini gue drtd main twt gambarny gaada yg muncullll,Loading...,
1441096978306240514,amnyink xlhome ini lu lgi knapa.. gabiasany kek gini😪,Loading...,
1441096298480869378,"xlhome kenapa lagi kampret
jam segini pula",Loading...,
1441096185503047687,"alhamdulillah,trims kakak xlhome sudah di perbaiki🤝🏻",Loading...,
1441096071409635332,"XLHOME TOLONG KERJASAMANYA, SAYA SEDANG MARATHON AU MAHIKAA",Loading...,
1441090842593165316,@xlhomeid bosen pak DM DM man Cuma di sodorin SOP di tanya kenapa CS gak ada yang tau Mantion direktur xlhome enak kali ya,Loading...,
1441075793598160896,@banjarbase Yuk xlhome @Insanfadellah,Loading...,
1441071938630127619,@banjarbase xlhome nder 👍👍👍,Loading...,
1441053326976569353,"Me lagi nelpon cs xlhome : hotel alfa jakarta jakarta alfa romeo.. kilo hotel alfa.....
Dede unul : deuh sok bgt lu mba
Me : biarin sih dek mumpung gua punya ilmunya, sekalian gua pake aja wkwk",Loading...,
1441050050365251586,@drshoyo xlhome brp perbulan?,Loading...,
1441049713051119616,"byebye indihome 20mbps welcome xlhome 100 mbps, harga pun mahalan yg 20 mbps 😳🤭",Loading...,
1440982947083915269,"@AdamaRidwan Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Tasya",Loading...,
1440982846894526467,"@AdamaRidwan Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Tasya",Loading...,
1440973515511844870,@sakauRelate Xlhome,Loading...,
1440972333234065410,"@DDiva2020 Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Tasya",Loading...,
1440970896462663682,"@wwn_25 Hi Bapak Wawan, terkait layanan XLHome Fiber bisa disampaikan via dm ya. Thanks - ^Tasya",Loading...,
1440888855331098628,"@adhiMID 
Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Ahmad",Loading...,
1440837748445704192,@aliasJuno @avfogato @GilaFilmID kalo murah masih murah xlhome kan?  30mbps 240 rb doang 10mbps 199,Loading...,
1440826356103716871,"@xlhomeid @nahyeay XLhome, klo di daerah jalan Pondasi deket pacuan kuda pulomas dah layanan XLhome bloom ?","@xlhomeid @nahyeay xlhome, if in the area of ​​the foundation road near the Pulomas Horse Dah Xlhome Bloom?",
1440704510620422160,"@n_i_b__noom Pake xlhome sbnernya trus lancar tp wifinyaa dimatiin, ini makee kartuu tsel😭",Loading...,
1440687996668289041,Indihome udah bener apa masih error sih? Dirumah murid aku tadi pake XLhome tiba tiba merasa sangat cepat banget koneksinya 🙃,Loading...,
1440631903845961731,"@prima_sulistya Hi Ibu Prima, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Tasya","@prima_sulistya Hi Ms. Prima, related to Xlhome Fiber services can be conveyed via DM. Thanks - ^tasya",
1440618153583648771,"Can’t relate Rangorang complain indihome, dirumah pake nya xlhome yg so far so good.. murmer pula wkkw","Can't relate rangorang complain indihome, at home using it xlhome so far so good .. murmer too wkkw",
1440593914679885832,@densky9beat Ai sangat rekomen XLhome. Tapi gatau di sana udah masuk atau belom,Loading...,
1440590609484419077,"@conankotahujans Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Tasya","@Conankotahujans Hi Mr/Mrs, related to Xlhome Fiber services can be conveyed via DM. Thanks - ^tasya",
1440589502263611399,@aan__ ada yang pake XLHome ga sih?,Loading...,
1440570835710799875,@Afatar13 @__arviana XLhome kasss,Loading...,
1440567435665440774,"@muhammadamas Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Tasya","@muhammadamas hi ladies/gentlemen, related to xlhome fiber services can be conveyed via DM yes. Thanks - ^tasya",
1440552442374995974,"@Rohmad_97 Hi Bapak Rohmad, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Ersa",Loading...,
1440515283689476102,"@banjarbase xlhome ja jar ku 279k/30mbps dijamin👍, kena km bemamai trs mun yg sutingnya tu",Loading...,
1440513479891251200,@banjarbase Aku makai xlhome lancar jaya👍🏻 30mbps 274k/bulan,Loading...,
1440513032073842689,"@xlhomeid saya kmrin tgl 20 September mengajukan upgrade di no tlp 0817 012 3442, kata operatornya ada biaya untuk alatnya, dan akan ditlp hari itu juga untuk info harga alat upgradenya, tapi sampai hari ini blm ada TLP dari xlhome, tolong info kelanjutannya bagaimana,trmksh",Loading...,
1440509908869279751,"Sudah kuduga. So soan menghujat Indihome, ternyata xlhome juga sama saja 😒",Loading...,
1440503563000500230,@dibalikadit Waduh.. jangan doong.. rumah gue xlHome juga :''',Loading...,
1440502001469587465,wkwkw anjing dahhh indihome dah bener gantian xlhome kyk tai👍,Loading...,
1440459559517122565,@mr_krib @republikwakanda Indihone dg xlhome bagusan mana kak,Loading...,
1440358997970743311,XLhome smoga anda tdk mengecewakan https://t.co/OH5bPQGFVw,Loading...,
1440358614334459907,Ini xlhome mau ikutan kayak indihome?,Loading...,
