content,id,trans_eng
"@211Ghost Hi Bapak Aldo, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - ^Ahmad",1457772495738527745,"@211Ghost Hi Mr. Aldo, related to Xlhome Fiber services can be conveyed via DM. Thanks
 - ^ahmad"
"@annisanurdyahP Coba opsi myrepublic, oxygen, xlhome, atau gig by indosat ooredoo",1457714391143440388,"@annisanurdyyahp Try the MyRepublic, Oxygen, Xlhome, or Gig By Indosat Ooredoo options"
"@miegorengislove kursi &amp; meja kerja set yg bagus.
langganan biznet / XLhome yg lebih gak rewel dibanding provider indihum.",1457320924387053573,"@miegorengislove chair & amp; good job desk.
Biznet / XLhome subscription which is not fussy than Indihum provider."
"@fasrybudi Hi Bapak Dimas, untuk layanan XLHome Fiber bisa disampaikan via DM ya. Thanks  - ^Tasya",1457008324063363074,"@fasrybudi hi dimas, for xlhome fiber services can be delivered via DM. Thanks - ^tasya"
"@dimaszulkarnain Hi Bapak Dimas, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Tasya",1457006219856539650,"@dimaszulkarnain Hi Mr. Dimas, related to Xlhome Fiber services can be conveyed via DM. Thanks - ^tasya"
"Jaringan #xl kyk anyinggggg robohin aj towernya ck
#xlhome #xlcare #xlid",1456758342232121347,"#Xl network kyk anyinggggg collapsed the tower ck
#xlhome #xlcare #xlid"
xlhome ko lemot banget,1456557299279941633,xlhome why is it so slow
@xlhomeid saya mau komplain xlhome saya tidak ada jaringan internet,1456156903839469571,@xlhomeid I want to complain xlhome I don't have an internet network
@yuranokiseki emang yg kyk biznet myrep xlhome gitu blm masup? bukannya lagi ekspansi besar besaran yaa,1456153743066423300,@yuranokiseki is the one that like biznet myrep xlhome isn't that yet? It's no longer a big expansion
"@andika_m Hi Bapak Andikamutashimbillah, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Tasya",1456115607418511367,"@andika_m Hi Mr. Andikamutashimbillah, related to XLHOME Fiber services can be conveyed via DM. Thanks - ^tasya"
"@yulisartono8 Hi Bapak Maajid, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Ersa",1455881854830055424,"@Yulisartono8 Hi Mr. Maajid, related to Xlhome Fiber services can be conveyed via DM. Thanks - ^ersa"
@dolcezz4 maneh daerah mana dah? aing di bintaro bisa ae tuh xlhome,1455790880623788032,@dolcezz4 which area is it? Aing in Bintaro can be ae xlhome
@dolcezz4 coba xlhome,1455790291319853056,@dolcezz4 try xlhome
"@xlhomeid Saya pribadi kan yang minta g usah dilindungi, kok aneh y xlhome ini, dibilang g usah DM DM an",1455528004441026572,"@xlhomeid I personally ask for not to be protected, why is this strange y xlhome, you say it's not necessary"
"@xlhomeid G usah DM DM kak, ID pelanggan saya 38363370
Cek aj kenapa masalahny g bsa internetan, jangan nanya tetangga bagaimana, karena bukan urusan saya tetangga bisa internetan atau nggak
Oiy, tiap minggu selalu aj ada masalah, boleh tau SLA uptime layanan XLHome berapa persen?",1455525614580994050,"@xlhomeid doesn't need to dm sis, my customer ID 38363370
Check why the problem is not internet, don't ask the neighbors how, because it is none of my neighbor's business to surf or not
Oiy, every week there is always a problem, can you know what percentage of the XLHOME service SLA uptime?"
NGENTOT AMAT XLHOME ERROR TERUS,1455525183159083012,Fucking Very Xlhome Error Continue
@xlhomeid Saya cek sudah ada yg pake layanan XLhome di jalanan rumah saya cuman beda RT aja ( cek DM). Apa berarti rumah saya sudah tercover jaringan XLhome ?,1455473441897795589,"@xlhomeid I checked someone already used the XLHOME service on the streets of my house, just different RT (check DM). Does that mean my house has been covered by Xlhome network?"
@jaeyyunsim ADAAA GUE PAKE XLHOME,1455424662918238208,@jaeyunsim there is me using xlhome
@smnuhurt emg ada xlhome?,1455421665123307522,@smnuhurt is there xlhome?
@smnuhurt xlhome apa,1455421637277282308,@smnuhurt xlhome
@jaeyyunsim pake xlhome cinta,1455420962321559553,@jaeyunsim using xlhome love
"@harunozuka Yg lain lagi ga ada gitu?
Iconnet itu xlhome kan ya?",1455364007896838146,"@harunozuka the other isn't there?
Iconnet is xlhome right?"
@ardaengbani Apakah ada yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi,1455353010515689474,@ArdaengBani Is there anything we can help with Xlhome Fiber? Thanks - ^Adi
"@ardaengbani Hi Bapak Daeng, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi",1455345787186020359,"@Ardaengbani Hi Mr. Daeng, is there anything we can help with Xlhome Fiber? Thanks - ^Adi"
@mogusmine @CRAVITY_twt XLHOME ANJYING,1455173003994546177,@mogusmine @cravity_twt xlhome anjying
XLHOME TUH KENAPA SIH ANJIR,1455132690018013188,Xlhome why is it anjir
Halo @gojekindonesia ini saldo gopay tidak masuk saya butuh nya sekarang untuk bayar xlhome. https://t.co/2GwUGWIXlw,1455099392281645058,Hello @gojekindonesia this gopay balance does not enter I need it now to pay xlhome. https://t.co/2gwugwixlw
Sayang banget tokped ga bisa bayar xlhome padahal mayan ada cashback 30rebok,1455087394449854468,It's a shame tokped to not be able to pay XLHOME even though it is Mayan there is a 30rebok cashback
@banjarbase Cobai xlhome menurutku lumayan bagus dan temurah dikit,1454989290211930113,@banjarbase cobai xlhome in my opinion is pretty good and a little bit a little
@xlhomeid halo min xlhome saya kok mati ya sudah coba restart modem juga gabisa,1454697814873632771,"@xlhomeid hello min xlhome, how come I died, I tried to restart the modem too, it can't be"
"When xlhome cs is way more responsive than indihouse's, by then you just knew who should you call",1454476544429023237,"When xlhome cs is way more responsive than indihouse's, by then you just know who should you call"
"@DonnDhar Hi Bapak Donny, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Ersa",1454349252138725377,"@Donndhar hi Mr. Donny, related to Xlhome Fiber services can be conveyed via DM. Thanks - ^ersa"
@xlhomeid Terimakasih XLhome pelayanannya sangat baik. Pengaduan telah diselesaikan dgn baik 🙏🏻,1454331273481052166,@xlhomeid Thank you XLHOME The service is very good. Complaints have been resolved well 🙏🏻
"@xlhomeid Halo admin xlhome, sesuai dm kita. Teknisi akan dtg jam 9-11 hari ini. Namun sampai skrg blm ada yg dtg. Mohon follow up nya terimakasih 🙏🏻",1454299005718913032,"@xlhomeid hello admin xlhome, according to our dm. The technician will be at 9-11 today. But until now there is no one who is. Please follow up, thank you 🙏🏻"
"@PranaldoGnwn Hi Bapak Naldo, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Tasya",1454251766468407299,"@Pranaldoggnwn Hi Mr. Naldo, related to Xlhome Fiber services can be conveyed via DM. Thanks - ^tasya"
@vieriaalf @IndiHome @IndiHomeCare Emang xlhome si paling the best👏🏼,1454149755617959936,@vieriaalf @IndiHome @IndiHomeCare is XLHOME SI MOST THE BEST👏🏼
"@diaabul Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - ^Ahmad",1454110406973087761,"@diaabul hi ladies/gentlemen, related to Xlhome Fiber services can be conveyed via DM. Thanks
 - ^ahmad"
@alvinz7 sedih ya? wkwkwkwkalo ada yang laen sih mending yang laen dah.. cek ada xlhome kaga daerah lu,1454097769581268995,@alvinz7 sad huh? wkwkwkwkalo there is something other better that is good ... check there is xlhome if you
"@DeoTriantama Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Tasya",1454007646206398467,"@Deotriantama hi ladies/gentlemen, related to xlhome fiber services can be conveyed via DM yes. Thanks - ^tasya"
"@gadtorade Yang langganan Cbn sama Xlhome yg fiber, tertawa melihat ini",1453976132940800004,"@gadtrade who subscribed to CBN with fiber Xlhome, laughing at this"
"@gadtorade sy sdh move on ke xlhome om, jauh lbh bgs no fup",1453945511535267854,"@gadtrade I have moved on to xlhome uncle, far more bgs no fup"
"@IinMeedy Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - ^Ahmad",1453700348099526662,"@IinMeedy Hi Mr/Mrs, related to Xlhome Fiber services can be conveyed via DM. Thanks
 - ^ahmad"
@akhmdrydii @banjarbase Xlhome aku,1453659933744906246,@akhmdrydii @banjarbase xlhome me
"@vivalacafeina Hi Bapak Vivalacafeina, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - ^Ahmad",1453655281464791050,"@VIVALACAFEINA HI Mr. VIVALACAFEINA, related to XLHOME FIBER services can be conveyed via DM. Thanks
 - ^ahmad"
"@jejearuna Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - ^Ahmad",1453572799537172487,"@jejearuna hi ladies/gentlemen, related to xlhome fiber services can be conveyed via DM yes. Thanks
 - ^ahmad"
"@rizaneda Hi Ibu rizaneda, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Tasya",1453513558222798857,"@rizaneda Hi Mrs. Rizaneda, related to Xlhome Fiber services can be conveyed via DM. Thanks - ^tasya"
"@AminQowiyyun Hi Bapak Muhammad, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi",1453410523475632141,"@Aminqowiyyyun hi Mr. Muhammad, can we help you about Xlhome Fiber? Thanks - ^Adi"
"@ReinaldyMansyur Pindah udh ke xlhome bleh, gak ada gangguan Lancarrrrr",1453390399439966208,"@Reinaldymansyur moved to xlhome bleh, there was no current interference with"
"@a_doni95 Hi Bapak Aditia, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - ^Tasya",1453366084367577093,"@a_doni95 Hi Mr. Aditia, related to Xlhome Fiber services can be conveyed via DM. Thanks
 - ^Tasya"
@kthaayi @filtertale @lalunacindy AAAAAA AK LOM BACA SOALE SEMALEM XLHOME BAPUKKKK,1453325455889633285,@kthaayi @filtertale @lalunacindy aaaaaa ak lom read soale in the same night xlhome bapukkkk
"@xlhomeid hi, saya pelanggan 38336091. Ingin melaporkan gangguan internet di rumah saya. Sinyal decoder LOS nyala merah dari pagi tadi pukul 8 pagi. Sudah telfon CS, email ke xlhome, tpi tidak ada tanggapan yg memuaskan. Tolong bagaimana ini. Skrg sudah pukul 18.30 dan masih LOS",1453323302714232833,"@xlhomeid hi, I am a customer of 38336091. I want to report internet interference in my home. The Los Decoder signal was red from this morning at 8 am. Already telephone cs, email to xlhome, but there is no satisfactory response. How to do this? Now it's already 18:30 and still LOS"
"@hypnomotionz Hi Bapak Edotensei
, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Tasya",1453297642797162499,"@hypnomotionz hi Mr. Edotensei
, related to Xlhome Fiber services can be conveyed via DM. Thanks - ^tasya"
"@abangg_ucup Hi Bapak Ucup, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Tasya",1453292250390269970,"@ABANGG_UCUP HI, Mr. Ucup, related to XLHOME FIBER services can be conveyed via DM. Thanks - ^tasya"
"@Ric_hard98 Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Ersa",1453241126320840708,"@Ric_hard98 hi ladies/gentlemen, related to Xlhome Fiber services can be conveyed via DM. Thanks - ^ersa"
"@KaharMuang Hi Bapak Kahar, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Ersa",1453238873698574343,"@Kaharmuang hi Mr. Kahar, related to Xlhome Fiber services can be conveyed via DM. Thanks - ^ersa"
"@BiznetHome Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks - ^Ersa",1453214767846408193,"@Biznethome hi, ladies and gentlemen, related to Xlhome Fiber services can be conveyed via DM. Thanks - ^ersa"
"@xlhomeid dalam 3 hari RTO terus, hari ini malah seharian.. masih berani ngirim tagihan lg.. suruh bayar full tp merugikan konsumen.. xlhome bukan pilihan pertama deh bagi yg masih cari.",1453042155480440836,"@xlhomeid in 3 days RTO continues, today even all day .. Still dare to send bills again .. Tell to pay full but harm to consumers ... xlhome is not the first choice for those who are still looking for."
"@alasanmati Hi Bapak Arroja, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi",1453039776920002564,"@asaramati hi sir arroja, can we help you about xlhome fiber? Thanks - ^Adi"
"@kokohbucin Hi Bapak Kokoh, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi",1453031524379467781,"@kokohbucin hi sir sturdy, can we help you about xlhome fiber? Thanks - ^Adi"
@xlhomeid @Xlhome_bekasi tiap malem selalu bermasalah.. tiap di ditanya selalu masalh di pusat dan setiap ajukan konpensasi selalu menolak.. setiap di mention gak pernah jawab..  tot,1453022928140845064,"@xlhomeid @xlhome_bekasi Every night always has a problem ... every time he is asked, always a mass at the center and every time he proposes the compensation always refuses .. every time it mentioned never answer .. TOT"
"@kemlonih @EdiMahaMG @IndiHomeCare @IndiHome Dengan duit segitu bisa pasang 2 provider, IndiHome dan XLHome sekaligus. Konfigure multi- WAN. load balancing. Kalau salah satu mati, masih aman. Jarang keduanya mati bersamaan.",1453019748363505670,"@kemlonih @edimahamg @IndiHomecare @IndiHome with that much money can install 2 providers, Indihome and Xlhome at once. Multi-Wan Configure. load balancing. If one dies, it's still safe. Rarely both die together."
"@iding0403 Hi Bapak Iding, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks - ^Adi",1453015570585034754,"@Iding0403 Hi Mr. Iding, is there anything we can help with Xlhome Fiber? Thanks - ^Adi"
@FakhruRifai @Xlhome_bekasi Ini yg ke 4 kalinya @xlhomeid  modar di bulan ini,1452997925806673935,@Fakhrurifai @xlhome_bekasi this 4th time @xlhomeid modar this month
"@xlhomeid ini kok xlhome saya ga bisa konek ke netflix, vidio, sm youtube ya dr tv.. minta tlg dong kirim petugas teknisi nya bsk",1452988533438701574,"@xlhomeid, how come my xlhome can't connect to Netflix, video, sm youtube, from TV ... ask for the technician, please send the technician"
Wkwkwk rata2 yg complain xlhome eror di perumahan gue🥲 waktu itu pernah lagi war jam 09.00 bener2 di jam segitu mati internet gue dong🥲🥲🥲 pas baru2 doang bagus gapernah gangguan. Semua sama aja ternyata🤧,1452984208490520589,"Wkwkwk average that complained xlhome error in my housing🥲 at that time once again war at 09.00 really at that hour dead the internet I dong🥲🥲🥲 just when it was good, it was good at disturbance. Everything is the same."
"@Fransiska_1208 Hi Ibu Fransiska, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - Ahmad",1452981648581033990,"@Fransiska_1208 Hi Mrs. Fransiska, related to Xlhome Fiber services can be conveyed via DM. Thanks
 - Ahmad"
"@remah2astor Hi Ibu Aisah, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - Ahmad",1452981355202056192,"@Remah2astor Hi Ibu Aisah, related to Xlhome Fiber services can be conveyed via DM. Thanks
 - Ahmad"
@FakhruRifai @Xlhome_bekasi Daerah mananya ngab?,1452979728160198662,@Fakhrurifai @xlhome_bekasi area where does it say?
"@ihromrosyadi Hi Bapak Ihrom, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - Ahmad",1452975785908736001,"@ihromrosyadi Hi Mr. Ihrom, related to Xlhome Fiber services can be conveyed via DM. Thanks
 - Ahmad"
"@Xlhome_bekasi Lagi gangguan ya min xlhome bekasi, saya d mustika jaya, udah 30 menit ga ada sinyalnya",1452969127560179712,"@Xlhome_bekasi again disturbance, min xlhome bekasi, I am mustika jaya, it's been 30 minutes there is no signal"
"@onlymeehhh Hi Bapak Boi, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - Ahmad",1452961184626266115,"@onlymeehhh hi Mr. Boi, related to Xlhome Fiber services can be conveyed via DM. Thanks
 - Ahmad"
"Terpaksa...karena gak ada pilihan lain...internet di daerah saya masih d monopoli beliau

XLhome belum masuk...
IconNet sama aja mahalnya... https://t.co/5seXRM7vFU",1452957441293832192,"Forced ... because there is no other choice ... the internet in my area is still in his monopoly

Xlhome hasn't entered ...
Iconnet just the same is expensive ... https://t.co/5sexrm7vfu"
"@collegemfs Xlhome 30mbps 274rb/bulan nder, lancar jaya jarang gangguan👍",1452926462873387011,"@collegemfs xlhome 30mbps 274rb/month nder, smoothly jaya rarely disturb"
"@Saidalfamid @IndiHome Blimbing akeh pilihan, CBN, XLhome wes masuk",1452919070290964482,"@Saidalfamid @IndiHome Blimbing Akeh Choice, CBN, Xlhome wes Enter"
@vincentrcrd Pindah XLHOME yuk bisa yuk https://t.co/kr2wLhALNO,1452899662491361282,@vincentrcrd move xlhome let's get https://t.co/kr2wlhalno
"@andhy2 Hi Bapak Andhy2, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - Ahmad",1452860802587709440,"@Andhy2 Hi Mr. Andhy2, related to Xlhome Fiber services can be conveyed via DM. Thanks
 - Ahmad"
"@xlhomeid Selamat siang. Mohon maaf katena kami sudah pindah rumah, minta toling diinformasikan mekanisme penghentian berlangganan XL Home. Karena di tempat baru tidak tercover XLHome",1452860534940856321,"@xlhomeid good afternoon. Sorry, because we have moved house, asking for toling to be informed of the XL Home subscription stopping mechanism. Because in a new place is not covered by Xlhome"
"@vidio Hi Bapak/Ibu, terkait layanan XLHome Fiber bisa disampaikan via DM ya. Thanks
 - Ahmad",1452847826442993668,"@vidio hi ladies/gentlemen, related to Xlhome Fiber services can be conveyed via DM. Thanks
 - Ahmad"
